id_match,id_team_home,name_team_home,id_team_away,name_team_away,score_HT,score_FT,0-75_dif,76-90+_dif,0-75,75+,0-15,16-30,31-45,46-59,60-74,75-79,80-84,85-89,90+,year,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HW,D,AW,>2.5,<2.5,match_dif,comeback,dif_class,prob_HW,prob_D,prob_AW,prob_25more,prob_25less
592230.0,39.0,Wolves,41.0,Southampton,0-0,1-1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2020,Wolves,Southampton,1,1,D,0,0,2.3,3.25,3.25,2.2,1.66,0.0,0.0,0.0,0.41401273885350315,0.2929936305732484,0.2929936305732484,0.43005181347150256,0.5699481865284974
592234.0,52.0,Crystal Palace,34.0,Newcastle,0-0,0-2,0.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2020,Crystal Palace,Newcastle,0,2,A,0,0,2.05,3.25,3.75,2.37,1.57,-2.0,1.0,0.0,0.45925577013659924,0.2896844088553933,0.25105982100800756,0.398477157360406,0.6015228426395939
592232.0,51.0,Brighton,40.0,Liverpool,0-0,1-1,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2020,Brighton,Liverpool,1,1,D,0,0,5.5,4.2,1.57,1.57,2.37,0.0,1.0,-1.0,0.1720368389470114,0.22528633671632445,0.6026768243366641,0.6015228426395939,0.398477157360406
592237.0,50.0,Manchester City,44.0,Burnley,3-0,5-0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2020,Manchester City,Burnley,5,0,H,3,0,1.16,7.5,16.0,1.44,2.75,5.0,0.0,2.0,0.8148852369957897,0.12603558332201548,0.05907917968219475,0.6563245823389022,0.3436754176610979
592235.0,45.0,Everton,63.0,Leeds,0-0,0-1,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2020,Everton,Leeds,0,1,A,0,0,1.95,3.8,3.6,1.61,2.3,-1.0,1.0,0.0,0.4866595517609391,0.2497331910352187,0.263607257203842,0.588235294117647,0.411764705882353
592239.0,60.0,West Brom,62.0,Sheffield Utd,1-0,1-0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,West Brom,Sheffield Utd,1,0,H,1,0,2.6,3.2,2.8,2.3,1.61,1.0,0.0,1.0,0.3648208469055374,0.29641693811074915,0.33876221498371334,0.411764705882353,0.588235294117647
592238.0,41.0,Southampton,33.0,Manchester United,2-0,2-3,0.0,-1.0,4.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2020,Southampton,Manchester United,2,3,A,2,0,4.0,3.5,1.95,1.8,2.0,-1.0,1.0,0.0,0.23842794759825325,0.2724890829694323,0.48908296943231444,0.5263157894736842,0.47368421052631576
592233.0,49.0,Chelsea,47.0,Tottenham,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Chelsea,Tottenham,0,0,D,0,0,2.05,3.5,3.6,1.72,2.1,0.0,0.0,0.0,0.46400294605045106,0.27177315411526415,0.2642238998342846,0.549738219895288,0.450261780104712
592231.0,42.0,Arsenal,39.0,Wolves,1-2,1-2,-1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Arsenal,Wolves,1,2,A,1,2,2.05,3.4,3.75,2.3,1.61,-1.0,0.0,-1.0,0.4652011310772599,0.2804889172671714,0.25430995165556874,0.411764705882353,0.588235294117647
592236.0,46.0,Leicester,36.0,Fulham,0-2,1-2,-2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,Leicester,Fulham,1,2,A,0,2,1.5,4.33,6.5,1.72,2.1,-1.0,0.0,-2.0,0.6340391980175715,0.2196440639783735,0.14631673800405498,0.549738219895288,0.450261780104712
592240.0,48.0,West Ham,66.0,Aston Villa,1-1,2-1,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020,West Ham,Aston Villa,2,1,H,1,1,2.25,3.6,3.0,1.72,2.1,1.0,0.0,1.0,0.42105263157894735,0.2631578947368421,0.3157894736842105,0.549738219895288,0.450261780104712
592243.0,44.0,Burnley,45.0,Everton,1-1,1-1,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Burnley,Everton,1,1,D,1,1,4.0,3.5,1.9,2.0,1.8,0.0,0.0,0.0,0.23539823008849559,0.26902654867256637,0.49557522123893805,0.47368421052631576,0.5263157894736842
592246.0,50.0,Manchester City,36.0,Fulham,2-0,2-0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Manchester City,Fulham,2,0,H,2,0,1.1,11.0,19.0,1.3,3.5,2.0,0.0,2.0,0.8636363636363636,0.08636363636363636,0.05,0.7291666666666667,0.27083333333333337
592250.0,48.0,West Ham,33.0,Manchester United,1-0,1-3,-1.0,-1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2020,West Ham,Manchester United,1,3,A,1,0,3.6,3.6,2.0,1.72,2.1,-2.0,0.0,-1.0,0.2631578947368421,0.2631578947368421,0.47368421052631576,0.549738219895288,0.450261780104712
592244.0,49.0,Chelsea,63.0,Leeds,1-1,3-1,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2020,Chelsea,Leeds,3,1,H,1,1,1.5,4.5,6.0,1.5,2.62,2.0,0.0,1.0,0.631578947368421,0.21052631578947367,0.15789473684210525,0.6359223300970874,0.3640776699029127
592249.0,60.0,West Brom,52.0,Crystal Palace,1-1,1-5,-3.0,-1.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2020,West Brom,Crystal Palace,1,5,A,1,1,2.87,3.2,2.55,2.2,1.66,-4.0,0.0,-2.0,0.33086670045615807,0.2967460719716168,0.37238722757222503,0.43005181347150256,0.5699481865284974
592247.0,62.0,Sheffield Utd,46.0,Leicester,1-1,1-2,0.0,-1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020,Sheffield Utd,Leicester,1,2,A,1,1,3.8,3.5,1.95,2.0,1.8,-1.0,1.0,0.0,0.24786635191574355,0.2691120392228073,0.483021608861449,0.47368421052631576,0.5263157894736842
592248.0,47.0,Tottenham,42.0,Arsenal,2-0,2-0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Tottenham,Arsenal,2,0,H,2,0,1.95,3.6,3.8,1.9,1.9,2.0,0.0,2.0,0.4866595517609392,0.26360725720384204,0.24973319103521877,0.5,0.5
592245.0,40.0,Liverpool,39.0,Wolves,1-0,4-0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2020,Liverpool,Wolves,4,0,H,1,0,1.5,4.33,6.5,1.72,2.1,4.0,0.0,2.0,0.6340391980175715,0.2196440639783735,0.14631673800405498,0.549738219895288,0.450261780104712
592242.0,51.0,Brighton,41.0,Southampton,1-1,1-2,0.0,-1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,Brighton,Southampton,1,2,A,1,1,2.45,3.4,2.9,1.9,1.9,-1.0,1.0,0.0,0.3898003558015417,0.2808855505040522,0.329314093694406,0.5,0.5
592255.0,63.0,Leeds,48.0,West Ham,1-1,1-2,0.0,-1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,Leeds,West Ham,1,2,A,1,1,2.15,3.7,3.1,1.57,2.37,-1.0,1.0,0.0,0.43963204292832503,0.2554618627826753,0.3049060942889996,0.6015228426395939,0.398477157360406
592260.0,39.0,Wolves,66.0,Aston Villa,0-0,0-1,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020,Wolves,Aston Villa,0,1,A,0,0,2.25,3.25,3.25,2.0,1.8,-1.0,1.0,0.0,0.4193548387096774,0.2903225806451613,0.2903225806451613,0.47368421052631576,0.5263157894736842
592258.0,34.0,Newcastle,60.0,West Brom,1-0,2-1,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2020,Newcastle,West Brom,2,1,H,1,0,2.45,3.2,3.0,2.2,1.66,1.0,1.0,0.0,0.3872529245663574,0.2964905203711174,0.3162565550625252,0.43005181347150256,0.5699481865284974
592257.0,33.0,Manchester United,50.0,Manchester City,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Manchester United,Manchester City,0,0,D,0,0,4.33,4.2,1.72,1.61,2.3,0.0,0.0,0.0,0.21985781067393842,0.22666293338527463,0.553479255940787,0.588235294117647,0.411764705882353
592253.0,45.0,Everton,49.0,Chelsea,1-0,1-0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Everton,Chelsea,1,0,H,1,0,4.33,4.2,1.7,1.61,2.3,1.0,0.0,1.0,0.21843546363997918,0.22519656132407379,0.556367975035947,0.588235294117647,0.411764705882353
592259.0,41.0,Southampton,62.0,Sheffield Utd,1-0,3-0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2020,Southampton,Sheffield Utd,3,0,H,1,0,1.7,3.75,5.0,2.01,1.89,3.0,0.0,2.0,0.5576208178438662,0.2527881040892193,0.1895910780669145,0.4846153846153846,0.5153846153846154
592252.0,52.0,Crystal Palace,47.0,Tottenham,0-1,1-1,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,Crystal Palace,Tottenham,1,1,D,0,1,4.5,3.9,1.72,1.9,1.9,0.0,1.0,-1.0,0.20963810238139882,0.2418901181323833,0.548471779486218,0.5,0.5
592254.0,36.0,Fulham,40.0,Liverpool,1-0,1-1,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2020,Fulham,Liverpool,1,1,D,1,0,9.0,5.5,1.3,1.4,3.0,0.0,1.0,1.0,0.10460863204096563,0.17117776152158012,0.7242136064374544,0.6818181818181818,0.3181818181818181
592251.0,42.0,Arsenal,44.0,Burnley,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020,Arsenal,Burnley,0,1,A,0,0,1.53,4.2,6.25,1.9,1.9,-1.0,0.0,-1.0,0.621470932916652,0.22639298270535177,0.1521360843779964,0.5,0.5
592256.0,46.0,Leicester,51.0,Brighton,3-0,3-0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Leicester,Brighton,3,0,H,3,0,2.0,3.5,3.8,1.9,1.9,3.0,0.0,2.0,0.4767025089605735,0.27240143369175623,0.25089605734767023,0.5,0.5
592268.0,39.0,Wolves,49.0,Chelsea,0-0,2-1,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2020,Wolves,Chelsea,2,1,H,0,0,5.25,3.8,1.66,2.0,1.8,1.0,1.0,0.0,0.1803677122351528,0.24919223400909268,0.5704400537557545,0.47368421052631576,0.5263157894736842
592270.0,50.0,Manchester City,60.0,West Brom,1-1,1-1,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Manchester City,West Brom,1,1,D,1,1,1.09,11.0,21.0,1.36,3.2,0.0,0.0,0.0,0.868812998345118,0.08609146983601625,0.04509553181886565,0.7017543859649122,0.2982456140350877
592261.0,42.0,Arsenal,41.0,Southampton,0-1,1-1,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020,Arsenal,Southampton,1,1,D,0,1,2.25,3.5,3.1,1.8,2.0,0.0,0.0,0.0,0.42217898832684825,0.2714007782101167,0.306420233463035,0.5263157894736842,0.47368421052631576
592264.0,63.0,Leeds,34.0,Newcastle,1-1,5-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Leeds,Newcastle,5,2,H,1,1,1.75,4.0,4.33,1.72,2.1,0.0,0.0,0.0,0.5429892624813857,0.23755780233560622,0.21945293518300807,0.549738219895288,0.450261780104712
592265.0,46.0,Leicester,45.0,Everton,0-1,0-2,-2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020,Leicester,Everton,0,2,A,0,1,2.15,3.6,3.25,1.72,2.1,-2.0,0.0,-2.0,0.4427206508371961,0.2644026109166588,0.29287673824614513,0.549738219895288,0.450261780104712
592263.0,36.0,Fulham,51.0,Brighton,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Fulham,Brighton,0,0,D,0,0,2.87,3.3,2.5,2.0,1.8,0.0,0.0,0.0,0.3313785347043702,0.28819890745501286,0.380422557840617,0.47368421052631576,0.5263157894736842
592267.0,48.0,West Ham,52.0,Crystal Palace,0-1,1-1,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020,West Ham,Crystal Palace,1,1,D,0,1,2.05,3.4,3.6,1.9,1.9,0.0,0.0,0.0,0.4603234298608499,0.27754795035727714,0.26212861978187285,0.5,0.5
592269.0,40.0,Liverpool,47.0,Tottenham,1-1,2-1,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2020,Liverpool,Tottenham,2,1,H,1,1,1.75,3.8,4.5,1.66,2.2,1.0,1.0,0.0,0.540711462450593,0.24901185770750991,0.21027667984189727,0.5699481865284974,0.43005181347150256
592262.0,66.0,Aston Villa,44.0,Burnley,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Aston Villa,Burnley,0,0,D,0,0,1.75,3.8,4.5,1.9,1.9,0.0,0.0,0.0,0.540711462450593,0.24901185770750991,0.21027667984189727,0.5,0.5
592266.0,62.0,Sheffield Utd,33.0,Manchester United,1-2,2-3,-2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2020,Sheffield Utd,Manchester United,2,3,A,1,2,7.0,4.6,1.44,1.8,2.0,-1.0,0.0,-2.0,0.1354490430230656,0.20611810894814334,0.6584328480287911,0.5263157894736842,0.47368421052631576
592274.0,52.0,Crystal Palace,40.0,Liverpool,0-3,0-7,-5.0,-2.0,5.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,2020,Crystal Palace,Liverpool,0,7,A,0,3,6.5,4.33,1.5,1.61,2.3,-7.0,0.0,-2.0,0.14631673800405498,0.2196440639783735,0.6340391980175715,0.588235294117647,0.411764705882353
592278.0,41.0,Southampton,50.0,Manchester City,0-1,0-1,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Southampton,Manchester City,0,1,A,0,1,7.0,4.5,1.44,1.57,2.37,-1.0,0.0,-1.0,0.1348314606741573,0.2097378277153558,0.6554307116104868,0.6015228426395939,0.398477157360406
592275.0,45.0,Everton,42.0,Arsenal,2-1,2-1,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Everton,Arsenal,2,1,H,2,1,2.45,3.5,2.8,1.8,2.0,1.0,0.0,1.0,0.3883495145631068,0.27184466019417475,0.33980582524271846,0.5263157894736842,0.47368421052631576
592277.0,34.0,Newcastle,36.0,Fulham,0-1,1-1,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2020,Newcastle,Fulham,1,1,D,0,1,2.5,3.25,2.9,2.1,1.72,0.0,0.0,0.0,0.3800403225806452,0.2923387096774194,0.3276209677419355,0.450261780104712,0.549738219895288
592271.0,51.0,Brighton,62.0,Sheffield Utd,0-0,1-1,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2020,Brighton,Sheffield Utd,1,1,D,0,0,1.65,3.75,5.5,2.2,1.66,0.0,1.0,-1.0,0.5747126436781609,0.2528735632183908,0.17241379310344826,0.43005181347150256,0.5699481865284974
592279.0,47.0,Tottenham,46.0,Leicester,0-1,0-2,-2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020,Tottenham,Leicester,0,2,A,0,1,2.05,3.5,3.6,1.8,2.0,-2.0,0.0,-2.0,0.46400294605045106,0.27177315411526415,0.2642238998342846,0.5263157894736842,0.47368421052631576
592276.0,33.0,Manchester United,63.0,Leeds,4-1,6-2,4.0,0.0,8.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2020,Manchester United,Leeds,6,2,H,4,1,1.66,4.33,4.5,1.5,2.62,4.0,0.0,2.0,0.5706913317009736,0.21878697704933397,0.21052169124969247,0.6359223300970874,0.3640776699029127
592280.0,60.0,West Brom,66.0,Aston Villa,0-1,0-3,-1.0,-2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2020,West Brom,Aston Villa,0,3,A,0,1,3.6,3.8,1.95,1.72,2.1,-3.0,0.0,-1.0,0.263607257203842,0.2497331910352187,0.4866595517609391,0.549738219895288,0.450261780104712
592272.0,44.0,Burnley,39.0,Wolves,1-0,2-1,2.0,-1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2020,Burnley,Wolves,2,1,H,1,0,3.5,3.25,2.2,2.5,1.53,1.0,0.0,2.0,0.2726406101048618,0.2936129647283127,0.43374642516682554,0.3796526054590571,0.6203473945409429
592273.0,49.0,Chelsea,48.0,West Ham,1-0,3-0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2020,Chelsea,West Ham,3,0,H,1,0,1.44,5.0,6.25,1.57,2.37,3.0,0.0,1.0,0.6585879873551107,0.1896733403582719,0.15173867228661753,0.6015228426395939,0.398477157360406
592285.0,46.0,Leicester,33.0,Manchester United,1-1,2-2,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2020,Leicester,Manchester United,2,2,D,1,1,2.9,3.6,2.3,1.66,2.2,0.0,0.0,0.0,0.32611264277274515,0.26270185112248917,0.4111855061047657,0.5699481865284974,0.43005181347150256
592282.0,66.0,Aston Villa,52.0,Crystal Palace,1-0,3-0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,Aston Villa,Crystal Palace,3,0,H,1,0,1.9,3.75,3.8,1.72,2.1,3.0,0.0,2.0,0.4983388704318937,0.25249169435215946,0.24916943521594684,0.549738219895288,0.450261780104712
592283.0,36.0,Fulham,41.0,Southampton,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Fulham,Southampton,0,0,D,0,0,3.2,3.3,2.3,1.9,1.9,0.0,0.0,0.0,0.29753038024304196,0.28851430811446493,0.4139553116424932,0.5,0.5
592281.0,42.0,Arsenal,49.0,Chelsea,2-0,3-1,3.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2020,Arsenal,Chelsea,3,1,H,2,0,4.0,3.6,1.9,1.95,1.95,2.0,0.0,2.0,0.23717059639389737,0.2635228848821082,0.49930651872399445,0.5,0.5
592287.0,50.0,Manchester City,34.0,Newcastle,1-0,2-0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020,Manchester City,Newcastle,2,0,H,1,0,1.11,10.0,19.0,1.36,3.2,2.0,0.0,2.0,0.8551239929789819,0.094918763220667,0.049957243800351055,0.7017543859649122,0.2982456140350877
592288.0,62.0,Sheffield Utd,45.0,Everton,0-0,0-1,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,Sheffield Utd,Everton,0,1,A,0,0,4.2,3.6,1.85,2.01,1.89,-1.0,1.0,0.0,0.2253807106598985,0.2629441624365483,0.5116751269035533,0.4846153846153846,0.5153846153846154
592284.0,63.0,Leeds,44.0,Burnley,1-0,1-0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Leeds,Burnley,1,0,H,1,0,1.72,4.0,4.33,1.57,2.37,1.0,0.0,1.0,0.5472768867149485,0.2353290612874278,0.21739405199762382,0.6015228426395939,0.398477157360406
592289.0,48.0,West Ham,51.0,Brighton,0-1,2-2,-1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2020,West Ham,Brighton,2,2,D,0,1,2.3,3.4,3.1,1.99,1.91,0.0,1.0,-1.0,0.41349548842683415,0.2797175362887407,0.3067869752844253,0.4897435897435898,0.5102564102564103
592286.0,40.0,Liverpool,60.0,West Brom,1-0,1-1,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,Liverpool,West Brom,1,1,D,1,0,1.11,10.0,19.0,1.36,3.2,0.0,1.0,1.0,0.8551239929789819,0.094918763220667,0.049957243800351055,0.7017543859649122,0.2982456140350877
592290.0,39.0,Wolves,47.0,Tottenham,0-1,1-1,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,Wolves,Tottenham,1,1,D,0,1,3.6,3.25,2.15,2.2,1.66,0.0,1.0,-1.0,0.2644026109166588,0.29287673824614513,0.4427206508371961,0.43005181347150256,0.5699481865284974
592294.0,52.0,Crystal Palace,46.0,Leicester,0-0,1-1,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2020,Crystal Palace,Leicester,1,1,D,0,0,3.75,3.5,2.0,1.9,1.9,0.0,1.0,1.0,0.25339366515837103,0.27149321266968324,0.4751131221719457,0.5,0.5
592293.0,49.0,Chelsea,66.0,Aston Villa,1-0,1-1,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020,Chelsea,Aston Villa,1,1,D,1,0,1.61,4.2,5.0,1.53,2.5,0.0,0.0,0.0,0.5863956215793589,0.2247849882720876,0.1888193901485536,0.6203473945409429,0.3796526054590571
592291.0,51.0,Brighton,42.0,Arsenal,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020,Brighton,Arsenal,0,1,A,0,0,3.25,3.5,2.2,2.0,1.8,-1.0,0.0,-1.0,0.2936129647283127,0.2726406101048618,0.43374642516682554,0.47368421052631576,0.5263157894736842
592292.0,44.0,Burnley,62.0,Sheffield Utd,1-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Burnley,Sheffield Utd,1,0,H,1,0,2.37,3.1,3.25,2.37,1.57,1.0,0.0,1.0,0.4010030050349261,0.3065732651396048,0.2924237298254692,0.398477157360406,0.6015228426395939
592298.0,41.0,Southampton,48.0,West Ham,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Southampton,West Ham,0,0,D,0,0,2.1,3.6,3.4,1.94,1.96,0.0,0.0,0.0,0.45434298440979953,0.2650334075723831,0.2806236080178174,0.5025641025641026,0.4974358974358974
592300.0,60.0,West Brom,63.0,Leeds,0-4,0-5,-5.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2020,West Brom,Leeds,0,5,A,0,4,3.6,3.6,2.0,1.57,2.37,-5.0,0.0,-2.0,0.2631578947368421,0.2631578947368421,0.47368421052631576,0.6015228426395939,0.398477157360406
592296.0,33.0,Manchester United,39.0,Wolves,0-0,1-0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020,Manchester United,Wolves,1,0,H,0,0,1.53,4.2,6.25,1.96,1.94,1.0,1.0,0.0,0.621470932916652,0.22639298270535177,0.1521360843779964,0.4974358974358974,0.5025641025641026
592297.0,34.0,Newcastle,40.0,Liverpool,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Newcastle,Liverpool,0,0,D,0,0,12.0,6.0,1.25,1.5,2.62,0.0,0.0,0.0,0.07936507936507936,0.15873015873015872,0.7619047619047619,0.6359223300970874,0.3640776699029127
592305.0,45.0,Everton,48.0,West Ham,0-0,0-1,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,Everton,West Ham,0,1,A,0,0,2.1,3.5,3.5,1.9,1.9,-1.0,1.0,0.0,0.4545454545454546,0.27272727272727276,0.27272727272727276,0.5,0.5
592306.0,33.0,Manchester United,66.0,Aston Villa,1-0,2-1,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2020,Manchester United,Aston Villa,2,1,H,1,0,1.72,4.2,4.2,1.53,2.5,1.0,0.0,1.0,0.549738219895288,0.225130890052356,0.225130890052356,0.6203473945409429,0.3796526054590571
592309.0,47.0,Tottenham,63.0,Leeds,2-0,3-0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020,Tottenham,Leeds,3,0,H,2,0,1.75,4.1,4.2,1.44,2.75,3.0,0.0,2.0,0.5424476295479603,0.23153252480705624,0.22601984564498345,0.6563245823389022,0.3436754176610979
592304.0,52.0,Crystal Palace,62.0,Sheffield Utd,2-0,2-0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Crystal Palace,Sheffield Utd,2,0,H,2,0,1.95,3.5,3.9,2.3,1.61,2.0,0.0,2.0,0.48611111111111116,0.2708333333333333,0.24305555555555558,0.411764705882353,0.588235294117647
592301.0,51.0,Brighton,39.0,Wolves,1-3,3-3,0.0,0.0,6.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2020,Brighton,Wolves,3,3,D,1,3,2.62,3.25,2.75,2.5,1.53,0.0,0.0,0.0,0.3624657812024739,0.2922031836155328,0.3453310351819934,0.3796526054590571,0.6203473945409429
592310.0,60.0,West Brom,42.0,Arsenal,0-2,0-4,-4.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2020,West Brom,Arsenal,0,4,A,0,2,5.75,4.0,1.57,1.9,1.9,-4.0,0.0,-2.0,0.1639365659466162,0.2356588135482608,0.600404620505123,0.5,0.5
