index,id_match,id_team_home,name_team_home,id_team_away,name_team_away,score_HT,score_FT,0-75_dif,76-90+_dif,0-75,75+,0-15,16-30,31-45,46-59,60-74,75-79,80-84,85-89,90+,year,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HW,D,AW,>2.5,<2.5,match_dif,comeback,dif_class,prob_HW,prob_D,prob_AW,prob_25more,prob_25less,id_country,country
72,137.0,52.0,Crystal Palace,39.0,Wolves,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018,Crystal Palace,Wolves,0,1,A,0,0,3.0,3.2,2.62,2.23,1.65,-1.0,0.0,-1.0,0.3244079863798174,0.3041324872310788,0.3714595263891038,0.4252577319587629,0.5747422680412371,0,en
73,139.0,46.0,Leicester,45.0,Everton,1-1,1-2,0.0,-1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,Leicester,Everton,1,2,A,1,1,2.2,3.4,3.6,1.89,1.92,-1.0,1.0,0.0,0.4428364688856729,0.2865412445730825,0.2706222865412446,0.5039370078740157,0.4960629921259842,0,en
74,143.0,47.0,Tottenham,43.0,Cardiff,1-0,1-0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Tottenham,Cardiff,1,0,H,1,0,1.22,7.0,15.0,1.45,2.69,1.0,0.0,1.0,0.7964199029126214,0.1388046116504854,0.0647754854368932,0.6497584541062802,0.3502415458937198,0,en
75,144.0,38.0,Watford,35.0,Bournemouth,0-3,0-4,-4.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2018,Watford,Bournemouth,0,4,A,0,3,2.14,3.6,3.5,1.77,2.06,-4.0,0.0,-2.0,0.4533352522127077,0.2694826221486652,0.277182125638627,0.5378590078328982,0.4621409921671018,0,en
76,141.0,33.0,Manchester United,34.0,Newcastle,0-2,3-2,-1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2018,Manchester United,Newcastle,3,2,H,0,2,1.44,4.5,9.0,1.89,1.92,1.0,1.0,-1.0,0.6756756756756758,0.2162162162162162,0.1081081081081081,0.5039370078740157,0.4960629921259842,0,en
77,138.0,36.0,Fulham,42.0,Arsenal,1-1,1-5,-2.0,-2.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2018,Fulham,Arsenal,1,5,A,1,1,5.25,4.33,1.66,1.42,2.8,-4.0,0.0,-2.0,0.1860422981056184,0.2255709157169738,0.5883867861774078,0.6635071090047394,0.3364928909952606,0,en
78,142.0,41.0,Southampton,49.0,Chelsea,0-1,0-3,-2.0,-1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2018,Southampton,Chelsea,0,3,A,0,1,6.0,4.1,1.61,1.79,2.03,-3.0,0.0,-2.0,0.1615476860576099,0.2364112478891853,0.6020410660532047,0.5314136125654451,0.468586387434555,0,en
79,140.0,40.0,Liverpool,50.0,Manchester City,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Liverpool,Manchester City,0,0,D,0,0,2.54,3.6,2.8,1.62,2.29,0.0,0.0,0.0,0.3827460510328068,0.270048602673147,0.3472053462940462,0.5856777493606138,0.4143222506393862,0,en
80,148.0,49.0,Chelsea,33.0,Manchester United,1-0,2-2,-1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2018,Chelsea,Manchester United,2,2,D,1,0,1.75,3.8,5.25,1.78,2.04,0.0,1.0,-1.0,0.5574572127139364,0.2567237163814181,0.1858190709046455,0.5340314136125655,0.4659685863874345,0,en
81,146.0,35.0,Bournemouth,41.0,Southampton,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Bournemouth,Southampton,0,0,D,0,0,2.04,3.7,3.75,1.79,2.03,0.0,0.0,0.0,0.4772469301413683,0.2631307398617273,0.2596223299969044,0.5314136125654451,0.468586387434555,0,en
82,147.0,43.0,Cardiff,36.0,Fulham,2-2,4-2,1.0,1.0,5.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2018,Cardiff,Fulham,4,2,H,2,2,2.5,3.5,2.95,1.82,2.0,2.0,0.0,1.0,0.390359168241966,0.27882797731569,0.330812854442344,0.5235602094240838,0.4764397905759163,0,en
83,151.0,50.0,Manchester City,44.0,Burnley,1-0,5-0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2018,Manchester City,Burnley,5,0,H,1,0,1.08,13.0,34.0,1.28,3.66,5.0,0.0,2.0,0.8969883919149283,0.0745190356360094,0.0284925724490624,0.7408906882591094,0.2591093117408907,0,en
84,152.0,34.0,Newcastle,51.0,Brighton,0-1,0-1,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Newcastle,Brighton,0,1,A,0,1,2.2,3.25,3.8,2.45,1.55,-1.0,0.0,-1.0,0.4432878679109834,0.3000717875089734,0.256640344580043,0.3875,0.6125,0,en
85,153.0,48.0,West Ham,47.0,Tottenham,0-1,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,West Ham,Tottenham,0,1,A,0,1,4.1,3.9,1.9,1.64,2.26,-1.0,0.0,-1.0,0.2375761462007053,0.249759538313562,0.5126643154857325,0.5794871794871795,0.4205128205128206,0,en
86,154.0,39.0,Wolves,38.0,Watford,0-2,0-2,-2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Wolves,Watford,0,2,A,0,2,1.75,3.75,5.25,2.04,1.78,-2.0,0.0,-2.0,0.5555555555555556,0.2592592592592593,0.1851851851851852,0.4659685863874345,0.5340314136125655,0,en
87,150.0,37.0,Huddersfield,40.0,Liverpool,0-1,0-1,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Huddersfield,Liverpool,0,1,A,0,1,11.0,5.5,1.33,1.82,2.0,-1.0,0.0,-1.0,0.0887258172114743,0.1774516344229486,0.733822548365577,0.5235602094240838,0.4764397905759163,0,en
88,149.0,45.0,Everton,52.0,Crystal Palace,0-0,2-0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,Everton,Crystal Palace,2,0,H,0,0,1.85,3.6,4.75,1.98,1.83,2.0,1.0,0.0,0.5253859743451877,0.2699900145940548,0.2046240110607573,0.4803149606299213,0.5196850393700787,0,en
89,145.0,42.0,Arsenal,46.0,Leicester,1-1,3-1,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2018,Arsenal,Leicester,3,1,H,1,1,1.53,4.5,6.5,1.47,2.62,2.0,0.0,2.0,0.6347656250000001,0.2158203125,0.1494140625,0.6405867970660147,0.3594132029339854,0,en
90,155.0,51.0,Brighton,39.0,Wolves,0-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018,Brighton,Wolves,1,0,H,0,0,3.2,3.2,2.5,2.38,1.58,1.0,0.0,1.0,0.3048780487804878,0.3048780487804878,0.3902439024390244,0.398989898989899,0.601010101010101,0,en
91,158.0,36.0,Fulham,35.0,Bournemouth,0-1,0-3,-2.0,-1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2018,Fulham,Bournemouth,0,3,A,0,1,2.9,3.75,2.4,1.53,2.48,-3.0,0.0,-2.0,0.3353828954723309,0.2593627724986025,0.4052543320290665,0.6184538653366584,0.3815461346633417,0,en
92,160.0,40.0,Liverpool,43.0,Cardiff,1-0,4-1,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2018,Liverpool,Cardiff,4,1,H,1,0,1.11,11.0,26.0,1.36,3.09,3.0,0.0,2.0,0.8744305500351607,0.0882379918671844,0.0373314580976549,0.69438202247191,0.3056179775280899,0,en
93,162.0,41.0,Southampton,34.0,Newcastle,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Southampton,Newcastle,0,0,D,0,0,2.1,3.4,3.9,2.31,1.61,0.0,0.0,0.0,0.4637985309548793,0.2864637985309549,0.2497376705141658,0.4107142857142857,0.5892857142857143,0,en
94,164.0,38.0,Watford,37.0,Huddersfield,2-0,3-0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2018,Watford,Huddersfield,3,0,H,2,0,1.75,3.75,5.25,2.18,1.69,3.0,0.0,2.0,0.5555555555555556,0.2592592592592593,0.1851851851851852,0.4366925064599483,0.5633074935400517,0,en
95,159.0,46.0,Leicester,48.0,West Ham,0-1,1-1,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018,Leicester,West Ham,1,1,D,0,1,2.1,3.5,3.8,1.97,1.84,0.0,1.0,-1.0,0.4645476772616137,0.2787286063569682,0.2567237163814181,0.4829396325459317,0.5170603674540682,0,en
96,156.0,44.0,Burnley,49.0,Chelsea,0-1,0-4,-3.0,-1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2018,Burnley,Chelsea,0,4,A,0,1,11.0,5.0,1.36,1.79,2.02,-4.0,0.0,-2.0,0.0885878061490359,0.1948931735278791,0.7165190203230849,0.5301837270341206,0.4698162729658792,0,en
97,157.0,52.0,Crystal Palace,42.0,Arsenal,1-0,2-2,-1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2018,Crystal Palace,Arsenal,2,2,D,1,0,4.75,4.1,1.75,1.6,2.33,0.0,1.0,-1.0,0.205219878441187,0.2377547372184483,0.5570253843403646,0.5928753180661578,0.4071246819338422,0,en
98,161.0,33.0,Manchester United,45.0,Everton,1-0,2-1,2.0,-1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2018,Manchester United,Everton,2,1,H,1,0,1.72,3.9,5.25,1.81,2.01,1.0,0.0,2.0,0.5654046889238671,0.2493579653715516,0.1852373457045812,0.5261780104712042,0.4738219895287958,0,en
99,163.0,47.0,Tottenham,50.0,Manchester City,0-1,0-1,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Tottenham,Manchester City,0,1,A,0,1,4.75,4.1,1.75,1.58,2.36,-1.0,0.0,-1.0,0.205219878441187,0.2377547372184483,0.5570253843403646,0.598984771573604,0.401015228426396,0,en
100,166.0,35.0,Bournemouth,33.0,Manchester United,1-1,1-2,0.0,-1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2018,Bournemouth,Manchester United,1,2,A,1,1,3.6,3.7,2.1,1.71,2.14,-1.0,1.0,0.0,0.2712041884816754,0.2638743455497382,0.4649214659685864,0.5558441558441558,0.4441558441558441,0,en
101,167.0,43.0,Cardiff,46.0,Leicester,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018,Cardiff,Leicester,0,1,A,0,0,3.8,3.4,2.14,2.1,1.74,-1.0,0.0,-1.0,0.2568483479243151,0.2870658006212934,0.4560858514543914,0.4531249999999999,0.5468749999999999,0,en
102,169.0,45.0,Everton,51.0,Brighton,1-1,3-1,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2018,Everton,Brighton,3,1,H,1,1,1.61,4.0,6.5,1.96,1.86,2.0,0.0,1.0,0.6059899778580585,0.2439109660878685,0.1500990560540729,0.486910994764398,0.5130890052356021,0,en
103,172.0,34.0,Newcastle,38.0,Watford,0-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,Newcastle,Watford,1,0,H,0,0,2.75,3.25,2.8,2.23,1.66,1.0,0.0,1.0,0.3535696940262263,0.29917435648373,0.3472559494900437,0.4267352185089973,0.5732647814910026,0,en
104,173.0,48.0,West Ham,44.0,Burnley,1-1,4-2,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2018,West Ham,Burnley,4,2,H,1,1,1.75,3.75,5.25,2.01,1.81,2.0,0.0,1.0,0.5555555555555556,0.2592592592592593,0.1851851851851852,0.4738219895287958,0.5261780104712042,0,en
105,165.0,42.0,Arsenal,40.0,Liverpool,0-0,1-1,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2018,Arsenal,Liverpool,1,1,D,0,0,3.9,3.9,1.95,1.53,2.52,0.0,1.0,-1.0,0.25,0.25,0.5,0.6222222222222222,0.3777777777777777,0,en
106,174.0,39.0,Wolves,47.0,Tottenham,0-2,2-3,-2.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2018,Wolves,Tottenham,2,3,A,0,2,3.1,3.4,2.45,1.95,1.86,-1.0,0.0,-2.0,0.3147553372378613,0.2869828074815794,0.3982618552805592,0.4881889763779528,0.5118110236220472,0,en
107,171.0,50.0,Manchester City,41.0,Southampton,4-1,6-1,4.0,1.0,6.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2018,Manchester City,Southampton,6,1,H,4,1,1.11,11.0,29.0,1.3,3.45,5.0,0.0,2.0,0.8778205833791964,0.0885800770500825,0.0335993395707209,0.7263157894736842,0.2736842105263158,0,en
108,168.0,49.0,Chelsea,52.0,Crystal Palace,1-0,3-1,2.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2018,Chelsea,Crystal Palace,3,1,H,1,0,1.25,6.75,13.0,1.51,2.53,2.0,0.0,2.0,0.7804335742078933,0.1445247359644246,0.075041689827682,0.6262376237623761,0.3737623762376237,0,en
109,170.0,37.0,Huddersfield,36.0,Fulham,1-0,1-0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Huddersfield,Fulham,1,0,H,1,0,2.3,3.5,3.3,1.95,1.86,1.0,0.0,1.0,0.4247885251930857,0.2791467451268848,0.2960647296800294,0.4881889763779528,0.5118110236220472,0,en
110,176.0,43.0,Cardiff,51.0,Brighton,1-1,2-1,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018,Cardiff,Brighton,2,1,H,1,1,2.6,3.1,3.1,2.45,1.55,1.0,1.0,0.0,0.3734939759036145,0.3132530120481928,0.3132530120481928,0.3875,0.6125,0,en
111,179.0,37.0,Huddersfield,48.0,West Ham,1-0,1-1,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,Huddersfield,West Ham,1,1,D,1,0,3.4,3.25,2.35,2.25,1.64,0.0,0.0,0.0,0.2862899447099615,0.2995033267734983,0.4142067285165401,0.4215938303341903,0.5784061696658098,0,en
112,180.0,46.0,Leicester,44.0,Burnley,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Leicester,Burnley,0,0,D,0,0,1.5,4.33,8.0,1.86,1.95,0.0,0.0,0.0,0.6519243436529595,0.2258398419121106,0.1222358144349299,0.5118110236220472,0.4881889763779528,0,en
113,183.0,34.0,Newcastle,35.0,Bournemouth,2-1,2-1,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Newcastle,Bournemouth,2,1,H,2,1,2.9,3.4,2.6,2.0,1.82,1.0,0.0,1.0,0.336890243902439,0.2873475609756097,0.3757621951219512,0.4764397905759163,0.5235602094240838,0,en
114,184.0,41.0,Southampton,38.0,Watford,1-0,1-1,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2018,Southampton,Watford,1,1,D,1,0,2.5,3.3,3.1,2.06,1.77,0.0,1.0,1.0,0.3900114372855509,0.2954632100648113,0.3145253526496378,0.4621409921671018,0.5378590078328982,0,en
115,178.0,52.0,Crystal Palace,47.0,Tottenham,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,Crystal Palace,Tottenham,0,1,A,0,0,4.5,3.75,1.85,1.75,2.09,-1.0,0.0,-1.0,0.2158693115519253,0.2590431738623104,0.5250875145857643,0.5442708333333333,0.4557291666666667,0,en
116,181.0,40.0,Liverpool,36.0,Fulham,1-0,2-0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2018,Liverpool,Fulham,2,0,H,1,0,1.11,11.0,26.0,1.24,3.96,2.0,0.0,2.0,0.8744305500351607,0.0882379918671844,0.0373314580976549,0.7615384615384616,0.2384615384615384,0,en
117,177.0,49.0,Chelsea,45.0,Everton,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Chelsea,Everton,0,0,D,0,0,1.4,5.25,8.5,1.55,2.43,0.0,0.0,0.0,0.6986301369863014,0.1863013698630137,0.1150684931506849,0.6105527638190955,0.3894472361809045,0,en
118,175.0,42.0,Arsenal,39.0,Wolves,0-1,1-1,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018,Arsenal,Wolves,1,1,D,0,1,1.66,4.2,5.25,1.62,2.28,0.0,1.0,-1.0,0.5843071786310519,0.2309404563160823,0.1847523650528658,0.5846153846153845,0.4153846153846153,0,en
119,182.0,50.0,Manchester City,33.0,Manchester United,1-0,3-1,1.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2018,Manchester City,Manchester United,3,1,H,1,0,1.4,5.25,8.5,1.48,2.64,2.0,0.0,1.0,0.6986301369863014,0.1863013698630137,0.1150684931506849,0.6407766990291263,0.3592233009708738,0,en
120,186.0,51.0,Brighton,46.0,Leicester,1-0,1-1,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,Brighton,Leicester,1,1,D,1,0,2.9,3.4,2.6,2.28,1.63,0.0,1.0,1.0,0.336890243902439,0.2873475609756097,0.3757621951219512,0.4168797953964194,0.5831202046035805,0,en
121,188.0,45.0,Everton,43.0,Cardiff,0-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018,Everton,Cardiff,1,0,H,0,0,1.4,5.0,9.0,1.8,2.02,1.0,0.0,1.0,0.696594427244582,0.1950464396284829,0.1083591331269349,0.5287958115183247,0.4712041884816754,0,en
122,189.0,36.0,Fulham,41.0,Southampton,2-1,3-2,1.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2018,Fulham,Southampton,3,2,H,2,1,2.62,3.5,2.8,1.89,1.91,1.0,0.0,1.0,0.3725385843533794,0.2788717402873869,0.3485896753592337,0.5026315789473684,0.4973684210526315,0,en
123,190.0,33.0,Manchester United,52.0,Crystal Palace,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Manchester United,Crystal Palace,0,0,D,0,0,1.4,5.25,8.0,1.76,2.07,0.0,0.0,0.0,0.6936416184971099,0.1849710982658959,0.1213872832369942,0.5404699738903395,0.4595300261096606,0,en
124,192.0,38.0,Watford,40.0,Liverpool,0-0,0-3,-1.0,-2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2018,Watford,Liverpool,0,3,A,0,0,6.5,4.33,1.55,1.65,2.23,-3.0,0.0,-1.0,0.1493718215505825,0.2242302171082647,0.6263979613411526,0.5747422680412371,0.4252577319587629,0,en
125,193.0,48.0,West Ham,50.0,Manchester City,0-3,0-4,-3.0,-1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2018,West Ham,Manchester City,0,4,A,0,3,13.0,6.5,1.25,1.43,2.78,-4.0,0.0,-2.0,0.0746268656716417,0.1492537313432835,0.7761194029850745,0.660332541567696,0.339667458432304,0,en
126,191.0,47.0,Tottenham,49.0,Chelsea,2-0,3-1,3.0,-1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2018,Tottenham,Chelsea,3,1,H,2,0,2.8,3.5,2.6,1.74,2.09,2.0,0.0,2.0,0.3475935828877006,0.2780748663101604,0.374331550802139,0.5456919060052219,0.4543080939947781,0,en
127,185.0,35.0,Bournemouth,42.0,Arsenal,1-1,1-2,-1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,Bournemouth,Arsenal,1,2,A,1,1,3.5,3.75,1.95,1.49,2.59,-1.0,0.0,-1.0,0.2682255845942227,0.2503438789546079,0.4814305364511692,0.6348039215686274,0.3651960784313725,0,en
128,194.0,39.0,Wolves,37.0,Huddersfield,0-1,0-2,-2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,Wolves,Huddersfield,0,2,A,0,1,1.5,4.33,8.0,2.27,1.63,-2.0,0.0,-2.0,0.6519243436529595,0.2258398419121106,0.1222358144349299,0.4179487179487179,0.5820512820512821,0,en
129,187.0,44.0,Burnley,34.0,Newcastle,1-2,1-2,-1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Burnley,Newcastle,1,2,A,1,2,2.9,3.2,2.75,2.31,1.61,-1.0,0.0,-1.0,0.3377470734983689,0.3060832853578968,0.3561696411437344,0.4107142857142857,0.5892857142857143,0,en
130,196.0,43.0,Cardiff,39.0,Wolves,0-1,2-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Cardiff,Wolves,2,1,H,0,1,3.8,3.25,2.2,2.38,1.59,0.0,0.0,0.0,0.256640344580043,0.3000717875089734,0.4432878679109834,0.4005037783375315,0.5994962216624685,0,en
131,198.0,52.0,Crystal Palace,44.0,Burnley,1-0,2-0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,Crystal Palace,Burnley,2,0,H,1,0,1.61,3.9,6.5,2.08,1.75,2.0,0.0,1.0,0.6022235948116119,0.2486102532427424,0.1491661519456454,0.4569190600522194,0.5430809399477807,0,en
132,199.0,37.0,Huddersfield,51.0,Brighton,1-1,1-2,-1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,Huddersfield,Brighton,1,2,A,1,1,2.5,3.0,3.4,2.74,1.45,-1.0,0.0,-1.0,0.3893129770992366,0.3244274809160304,0.2862595419847328,0.3460620525059665,0.6539379474940334,0,en
133,200.0,46.0,Leicester,38.0,Watford,2-0,2-0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Leicester,Watford,2,0,H,2,0,2.25,3.3,3.6,1.98,1.83,2.0,0.0,2.0,0.4334975369458128,0.2955665024630542,0.270935960591133,0.4803149606299213,0.5196850393700787,0,en
134,202.0,50.0,Manchester City,35.0,Bournemouth,1-1,3-1,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2018,Manchester City,Bournemouth,3,1,H,1,1,1.11,11.0,26.0,1.25,3.86,2.0,0.0,1.0,0.8744305500351607,0.0882379918671844,0.0373314580976549,0.7553816046966731,0.2446183953033268,0,en
135,203.0,34.0,Newcastle,48.0,West Ham,0-1,0-3,-2.0,-1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2018,Newcastle,West Ham,0,3,A,0,1,2.5,3.3,3.1,2.15,1.7,-3.0,0.0,-2.0,0.3900114372855509,0.2954632100648113,0.3145253526496378,0.4415584415584415,0.5584415584415584,0,en
136,204.0,41.0,Southampton,33.0,Manchester United,2-2,2-2,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Southampton,Manchester United,2,2,D,2,2,4.33,3.6,1.95,1.89,1.92,0.0,0.0,0.0,0.2260760349741558,0.2719192309550263,0.5020047340708178,0.5039370078740157,0.4960629921259842,0,en
137,197.0,49.0,Chelsea,36.0,Fulham,1-0,2-0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2018,Chelsea,Fulham,2,0,H,1,0,1.18,8.0,17.0,1.35,3.18,2.0,0.0,1.0,0.8217522658610272,0.1212084592145015,0.0570392749244713,0.7019867549668874,0.2980132450331126,0,en
138,195.0,42.0,Arsenal,47.0,Tottenham,1-2,4-2,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2018,Arsenal,Tottenham,4,2,H,1,2,2.62,3.6,2.75,1.56,2.41,2.0,0.0,1.0,0.3730640238158043,0.271507706221502,0.3554282699626936,0.6070528967254408,0.3929471032745592,0,en
139,201.0,40.0,Liverpool,45.0,Everton,0-0,1-0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018,Liverpool,Everton,1,0,H,0,0,1.4,5.0,9.0,1.62,2.29,1.0,1.0,0.0,0.696594427244582,0.1950464396284829,0.1083591331269349,0.5856777493606138,0.4143222506393862,0,en
140,205.0,35.0,Bournemouth,37.0,Huddersfield,2-1,2-1,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Bournemouth,Huddersfield,2,1,H,2,1,1.66,3.8,6.0,1.92,1.89,1.0,0.0,1.0,0.5835978294256168,0.2549401044332957,0.1614620661410873,0.4960629921259842,0.5039370078740157,0,en
141,206.0,51.0,Brighton,52.0,Crystal Palace,3-0,3-1,3.0,-1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2018,Brighton,Crystal Palace,3,1,H,3,0,3.0,3.1,2.7,2.45,1.55,2.0,0.0,2.0,0.3247962747380675,0.3143189755529685,0.3608847497089639,0.3875,0.6125,0,en
142,210.0,48.0,West Ham,43.0,Cardiff,0-0,3-1,3.0,-1.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2018,West Ham,Cardiff,3,1,H,0,0,1.66,4.0,5.75,1.79,2.04,2.0,0.0,2.0,0.5869592956488452,0.2435881076942707,0.169452596656884,0.5326370757180157,0.4673629242819843,0,en
143,209.0,38.0,Watford,50.0,Manchester City,0-1,1-2,-2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2018,Watford,Manchester City,1,2,A,0,1,11.0,6.0,1.3,1.5,2.58,-1.0,0.0,-2.0,0.0885357548240635,0.1623155505107832,0.7491486946651532,0.6323529411764707,0.3676470588235294,0,en
